category,dataset,dataset_exp_name,csv_dataset,seed,model,model_label,accuracy,chance_level,source_csv
Type-II,TUEP,TUEP,TUEP,0,biot,BIOT,0.5871542376,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,femba,FEMBA,0.5333030141,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,neurolm,NeuroLM,0.6171618726,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,cbramod,CBraMod,0.6124527403,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,neurogpt,NeuroGPT,0.5301815727,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,reve,REVE,0.5054729461,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,eegmamba,EEGMamba,0.6077711352,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,bendr,BENDR,0.4998188236,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,brainomni,BrainOmni,0.4239683825,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,labram,LaBraM,0.4137375307,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,biot,BIOT,0.6930945712,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,femba,FEMBA,0.426512999,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,neurolm,NeuroLM,0.2838490657,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,cbramod,CBraMod,0.2812555307,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,neurogpt,NeuroGPT,0.323925371,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,reve,REVE,0.1916919695,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,eegmamba,EEGMamba,0.3128657288,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEV,TUEV,TUEV,0,bendr,BENDR,0.1639432441,0.16666666666666666,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,brainomni,BrainOmni,0.4724849225,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,labram,LaBraM,0.3835719836,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,biot,BIOT,0.6043817294,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,femba,FEMBA,0.5323297073,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,neurolm,NeuroLM,0.4662784746,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,cbramod,CBraMod,0.4737234987,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,neurogpt,NeuroGPT,0.4426551843,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,reve,REVE,0.4503980587,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,eegmamba,EEGMamba,0.4917200084,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUSL,TUSL,TUSL,0,bendr,BENDR,0.3176980427,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,brainomni,BrainOmni,0.4995719589,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,labram,LaBraM,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,biot,BIOT,0.4969172,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,femba,FEMBA,0.4984586,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,neurolm,NeuroLM,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,cbramod,CBraMod,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,neurogpt,NeuroGPT,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,reve,REVE,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,eegmamba,EEGMamba,0.4984586,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-V,Things_EEG2,Things_EEG2,Things_EEG2,0,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,brainomni,BrainOmni,0.437733035,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,labram,LaBraM,0.4824757644,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,biot,BIOT,0.4548844146,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,femba,FEMBA,0.4052945563,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,neurolm,NeuroLM,0.3754660701,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,cbramod,CBraMod,0.4962714392,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,neurogpt,NeuroGPT,0.3501118568,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,reve,REVE,0.4213273676,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,eegmamba,EEGMamba,0.4295302013,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,Workload,Workload,Workload,0,bendr,BENDR,0.3568232662,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
