category,category_label,dataset,dataset_exp_name,result_dir,seed,model,model_label,accuracy,chance_level,summary_path
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,biot,BIOT,0.5864825581395349,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.5570494186046512,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,cbramod,CBraMod,0.5846656976744187,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.5515988372093024,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,femba,FEMBA,0.5112645348837209,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,labram,LaBraM,0.5367005813953488,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.5399709302325582,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.5374273255813954,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,42,reve,REVE,0.5879360465116279,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,biot,BIOT,0.5499741066804764,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.553728638011393,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,cbramod,CBraMod,0.5273174520973589,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.6055152770585188,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,femba,FEMBA,0.5242102537545313,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,labram,LaBraM,0.524469186949767,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.5336613153806318,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.5260227861211807,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,10,reve,REVE,0.6263593992749871,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,biot,BIOT,0.6210335448776065,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.5639165911151405,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,cbramod,CBraMod,0.5784224841341795,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.5838621940163191,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,femba,FEMBA,0.5389845874886673,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,labram,LaBraM,0.5607434270172258,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.5580235720761559,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.5489573889392565,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,HFO,HFO,HFO_cross_subject_linear_downsample,5,reve,REVE,0.6097008159564823,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,biot,BIOT,0.7847026351501583,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.7716664238781252,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,cbramod,CBraMod,0.7397322681305538,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.7394432219828413,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,femba,FEMBA,0.7390557314707619,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,labram,LaBraM,0.7307431629468906,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.6406448719226552,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.7170534927048433,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,42,reve,REVE,0.7889431798143051,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,biot,BIOT,0.7971319701175104,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.6883883205244499,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,cbramod,CBraMod,0.7202119387392816,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.6368136635112664,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,femba,FEMBA,0.6993042271118683,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,labram,LaBraM,0.743615068076912,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.6104338278879762,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.6921590155467203,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,10,reve,REVE,0.7553700519987474,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,biot,BIOT,0.7958281329325895,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.7218850957813896,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,cbramod,CBraMod,0.7202949991396839,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.6913031960956671,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,femba,FEMBA,0.7133199188269768,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,labram,LaBraM,0.7225810731019258,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.6710511135495396,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.7253126831006417,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,TUAB,TUAB,TUAB_cross_subject_linear_downsample,5,reve,REVE,0.7887748871596897,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUAB_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,biot,BIOT,0.6135725776355151,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.6142418292265704,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,cbramod,CBraMod,0.6574575110045211,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.6106240899913314,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,femba,FEMBA,0.5044164131304961,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,labram,LaBraM,0.6472122777486548,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.4685308812804387,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.5775495701926192,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,42,reve,REVE,0.559354368626832,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-II,Biometrics & Disease,TUEP,TUEP,TUEP_cross_subject_linear_downsample,10,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/TUEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
